School Name,Department Name,URL
Northeastern University,Latin American and Caribbean Studies (LACS),https://catalog.northeastern.edu//course-descriptions/lacs/
Northeastern University,Law and Policy - CPS (LWP),https://catalog.northeastern.edu//course-descriptions/lwp/
Northeastern University,Law and Public Policy (LPSC),https://catalog.northeastern.edu//course-descriptions/lpsc/
Northeastern University,Law (for Non-Law School Students) (LW),https://catalog.northeastern.edu//course-descriptions/lw/
Northeastern University,Law (LAW),https://catalog.northeastern.edu//course-descriptions/law/
Northeastern University,Leadership Studies - CPS (LDR),https://catalog.northeastern.edu//course-descriptions/ldr/
Northeastern University,Legal Studies (LS),https://catalog.northeastern.edu//course-descriptions/ls/
Northeastern University,Liberal Studies - CPS (LST),https://catalog.northeastern.edu//course-descriptions/lst/
Northeastern University,Linguistics (LING),https://catalog.northeastern.edu//course-descriptions/ling/
Northeastern University,Management - CPS (MGT),https://catalog.northeastern.edu//course-descriptions/mgt/
Northeastern University,Management Information Systems (MISM),https://catalog.northeastern.edu//course-descriptions/mism/
Northeastern University,Management (MGMT),https://catalog.northeastern.edu//course-descriptions/mgmt/
Northeastern University,Management Science (MGSC),https://catalog.northeastern.edu//course-descriptions/mgsc/
Northeastern University,Managerial Economics (MECN),https://catalog.northeastern.edu//course-descriptions/mecn/
Northeastern University,Marketing - CPS (MKT),https://catalog.northeastern.edu//course-descriptions/mkt/
Northeastern University,Marketing (MKTG),https://catalog.northeastern.edu//course-descriptions/mktg/
Northeastern University,Materials Engineering (MATL),https://catalog.northeastern.edu//course-descriptions/matl/
Northeastern University,Mathematics - CPS (MTH),https://catalog.northeastern.edu//course-descriptions/mth/
Northeastern University,Mathematics - CPS Specialty (MATM),https://catalog.northeastern.edu//course-descriptions/matm/
Northeastern University,Mathematics (MATH),https://catalog.northeastern.edu//course-descriptions/math/
Northeastern University,Mechanical and Industrial Engineering (MEIE),https://catalog.northeastern.edu//course-descriptions/meie/
Northeastern University,Mechanical Engineering (ME),https://catalog.northeastern.edu//course-descriptions/me/
Northeastern University,Mechanical Engineering Technology - CPS (MET),https://catalog.northeastern.edu//course-descriptions/met/
Northeastern University,Media and Screen Studies (MSCR),https://catalog.northeastern.edu//course-descriptions/mscr/
Northeastern University,Medical Sciences (MSCI),https://catalog.northeastern.edu//course-descriptions/msci/
Northeastern University,Mills College Transfer (MILS),https://catalog.northeastern.edu//course-descriptions/mils/
Northeastern University,Music - CPS (MUS),https://catalog.northeastern.edu//course-descriptions/mus/
Northeastern University,Music Industry (MUSI),https://catalog.northeastern.edu//course-descriptions/musi/
Northeastern University,Music (MUSC),https://catalog.northeastern.edu//course-descriptions/musc/
Northeastern University,Music Technology (MUST),https://catalog.northeastern.edu//course-descriptions/must/
Northeastern University,Nanomedicine (NNMD),https://catalog.northeastern.edu//course-descriptions/nnmd/
Northeastern University,Network Science (NETS),https://catalog.northeastern.edu//course-descriptions/nets/
Northeastern University,Nonprofit Management - CPS (NPM),https://catalog.northeastern.edu//course-descriptions/npm/
Northeastern University,Nursing (NRSG),https://catalog.northeastern.edu//course-descriptions/nrsg/
Northeastern University,Nutrition - CPS (NTR),https://catalog.northeastern.edu//course-descriptions/ntr/
Northeastern University,Operations Research (OR),https://catalog.northeastern.edu//course-descriptions/or/
Northeastern University,Organizational Behavior (ORGB),https://catalog.northeastern.edu//course-descriptions/orgb/
Northeastern University,Pharmaceutical Science (PHSC),https://catalog.northeastern.edu//course-descriptions/phsc/
Northeastern University,Pharmaceutics (PMST),https://catalog.northeastern.edu//course-descriptions/pmst/
Northeastern University,Pharmacology (PMCL),https://catalog.northeastern.edu//course-descriptions/pmcl/
Northeastern University,Pharmacy Practice (PHMD),https://catalog.northeastern.edu//course-descriptions/phmd/
Northeastern University,PhD Experiential Leadership (PHDL),https://catalog.northeastern.edu//course-descriptions/phdl/
Northeastern University,Philosophy - CPS (PHL),https://catalog.northeastern.edu//course-descriptions/phl/
Northeastern University,Philosophy - CPS Specialty (PHLS),https://catalog.northeastern.edu//course-descriptions/phls/
Northeastern University,Philosophy (PHIL),https://catalog.northeastern.edu//course-descriptions/phil/
Northeastern University,Physical Therapy - CPS (PTH),https://catalog.northeastern.edu//course-descriptions/pth/
Northeastern University,Physical Therapy (PT),https://catalog.northeastern.edu//course-descriptions/pt/
Northeastern University,Physician Assistant (PA),https://catalog.northeastern.edu//course-descriptions/pa/
Northeastern University,Physics - CPS (PHY),https://catalog.northeastern.edu//course-descriptions/phy/
Northeastern University,Physics (PHYS),https://catalog.northeastern.edu//course-descriptions/phys/
Northeastern University,Political Science - CPS (POL),https://catalog.northeastern.edu//course-descriptions/pol/
Northeastern University,Political Science - CPS Specialty (PLSC),https://catalog.northeastern.edu//course-descriptions/plsc/
Northeastern University,Political Science (POLS),https://catalog.northeastern.edu//course-descriptions/pols/
Northeastern University,Portuguese (PORT),https://catalog.northeastern.edu//course-descriptions/port/
Northeastern University,Project Management - CPS (PJM),https://catalog.northeastern.edu//course-descriptions/pjm/
Northeastern University,Psychology - CPS (PSY),https://catalog.northeastern.edu//course-descriptions/psy/
Northeastern University,Psychology (PSYC),https://catalog.northeastern.edu//course-descriptions/psyc/
Northeastern University,Public Health (PHTH),https://catalog.northeastern.edu//course-descriptions/phth/
Northeastern University,Public Policy and Urban Affairs (PPUA),https://catalog.northeastern.edu//course-descriptions/ppua/
Northeastern University,Public Relations - CPS (PBR),https://catalog.northeastern.edu//course-descriptions/pbr/
Northeastern University,Public Relations (PREL),https://catalog.northeastern.edu//course-descriptions/prel/
Northeastern University,Regulatory Affairs - CPS (RGA),https://catalog.northeastern.edu//course-descriptions/rga/
Northeastern University,Regulatory Affairs of Food - CPS (RFA),https://catalog.northeastern.edu//course-descriptions/rfa/
Northeastern University,Remote Sensing - CPS (RMS),https://catalog.northeastern.edu//course-descriptions/rms/
Northeastern University,Respiratory Therapy - CPS (RPT),https://catalog.northeastern.edu//course-descriptions/rpt/
Northeastern University,Russian (RSSN),https://catalog.northeastern.edu//course-descriptions/rssn/
Northeastern University,Sales Management - CPS (SMT),https://catalog.northeastern.edu//course-descriptions/smt/
Northeastern University,School of the Museum of Fine Arts (SMFA),https://catalog.northeastern.edu//course-descriptions/smfa/
Northeastern University,Sociology - CPS (SOC),https://catalog.northeastern.edu//course-descriptions/soc/
Northeastern University,Sociology - CPS Specialty (SCLY),https://catalog.northeastern.edu//course-descriptions/scly/
Northeastern University,Sociology (SOCL),https://catalog.northeastern.edu//course-descriptions/socl/
Northeastern University,Spanish (SPNS),https://catalog.northeastern.edu//course-descriptions/spns/
Northeastern University,Speech-Language Pathology and Audiology (SLPA),https://catalog.northeastern.edu//course-descriptions/slpa/
